Student Name,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Tamil,English,Maths,Science,Social,Avg Tamil,Avg English,Avg Maths,Avg Science,Avg Social,Max Avg,Max Sub,Outcome
Student 2706,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,86,81,92,85,86,84.3,82.7,91.7,83.8,83.9,91.7,Maths,Engineering
Student 2707,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,86,85,84,80,83,84.0,84.0,85.3,85.1,82.4,85.3,Maths,Engineering
Student 2708,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,82,82,82,81,87,83.8,84.6,84.4,84.2,83.7,84.6,English,Arts
Student 2709,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,87,84,82,81,83,84.5,83.9,82.8,84.6,82.8,84.6,Science,Medical
Student 2710,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82,80,82,97,87,82.9,84.8,84.8,97.0,82.8,97.0,Science,Medical
Student 2711,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,84,84,80,86,88,83.9,83.2,82.7,84.2,85.8,85.8,Social,Commerce
Student 2712,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,82,83,87,86,84,83.6,84.2,84.1,84.8,84.2,84.8,Science,Medical
Student 2713,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,85,80,84,88,83,84.5,83.3,84.4,84.5,85.4,85.4,Social,Commerce
Student 2714,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,82,86,84,86,88,84.4,84.7,84.8,84.1,85.6,85.6,Social,Commerce
Student 2715,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,87,86,82,81,85,84.4,83.6,84.6,83.3,85.3,85.3,Social,Commerce
Student 2716,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,87,82,83,80,87,83.7,83.1,83.9,82.8,84.1,84.1,Social,Commerce
Student 2717,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,88,87,93,83,86,85.0,83.7,91.4,83.3,83.4,91.4,Maths,Engineering
Student 2718,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,80,80,84,82,88,82.9,83.8,82.8,83.9,85.8,85.8,Social,Commerce
Student 2719,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,80,85,80,81,80,82.5,82.6,84.6,84.5,84.0,84.6,Maths,Engineering
Student 2720,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,80,82,85,99,81,84.7,82.9,84.1,97.4,84.7,97.4,Science,Medical
Student 2721,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,80,85,80,88,80,84.3,82.8,82.9,83.8,83.0,84.3,Tamil,BA
Student 2722,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,82,88,82,88,81,84.1,82.6,84.2,83.5,83.4,84.2,Maths,Engineering
Student 2723,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,80,88,85,83,85,84.1,84.0,83.8,83.2,85.0,85.0,Social,Commerce
Student 2724,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,85,83,87,82,84,84.6,84.1,83.7,83.9,84.5,84.6,Tamil,BA
Student 2725,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,86,83,80,81,85,84.3,86.1,84.0,82.9,84.6,86.1,English,Arts
Student 2726,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,84.5,83.6,84.4,84.8,84.6,84.8,Science,Medical
Student 2727,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,83,87,86,80,88,84.7,84.2,83.7,83.0,84.3,84.7,Tamil,BA
Student 2728,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,81,80,90,85,81,83.9,82.6,90.9,83.2,83.4,90.9,Maths,Engineering
Student 2729,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,85,86,86,86,81,84.7,84.4,84.4,83.2,83.5,84.7,Tamil,BA
Student 2730,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82,82,86,98,82,82.0,82.7,85.1,97.3,83.8,97.3,Science,Medical
Student 2731,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,80,86,82,81,83,84.0,84.6,83.6,84.5,83.3,84.6,English,Arts
Student 2732,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,80,82,86,87,81,82.7,83.6,84.0,84.7,84.1,84.7,Science,Medical
Student 2733,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,83,80,80,83,85,82.3,84.1,83.1,83.0,83.8,84.1,English,Arts
Student 2734,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,80,86,80,88,87,83.4,83.6,83.6,84.4,85.0,85.0,Social,Commerce
Student 2735,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85,81,81,81,88,85.6,84.4,83.7,83.5,84.3,85.6,Tamil,BA
Student 2736,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,88,82,86,82,86,84.7,84.6,83.0,82.8,85.8,85.8,Social,Commerce
Student 2737,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,87,83,80,88,85,82.7,85.4,84.4,85.2,83.2,85.4,English,Arts
Student 2738,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,86,82,84,85,80,84.0,83.9,84.9,83.3,83.5,84.9,Maths,Engineering
Student 2739,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,86,81,93,84,84,83.4,84.9,91.6,82.7,82.1,91.6,Maths,Engineering
Student 2740,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,85,80,82,98,88,84.2,84.4,83.9,97.3,85.2,97.3,Science,Medical
Student 2741,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,80,88,82,83,80,82.9,84.2,82.5,84.6,82.9,84.6,Science,Medical
Student 2742,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,80,85,81,87,86,84.1,83.5,83.5,84.0,85.2,85.2,Social,Commerce
Student 2743,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,85,82,86,85,80,83.6,83.3,84.5,85.5,83.3,85.5,Science,Medical
Student 2744,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,83,80,86,80,82,84.0,82.9,83.3,83.7,82.2,84.0,Tamil,BA
Student 2745,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,81,84,87,85,85,84.4,83.9,84.2,83.2,84.0,84.4,Tamil,BA
Student 2746,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,83,85,82,83,85,84.5,83.2,83.6,85.1,84.5,85.1,Science,Medical
Student 2747,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,87,84,80,82,83,84.5,83.7,82.9,84.3,83.4,84.5,Tamil,BA
Student 2748,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,88,87,82,86,86,84.1,84.0,83.7,83.3,83.9,84.1,Tamil,BA
Student 2749,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,84,81,85,86,86,85.1,83.6,83.8,84.2,85.8,85.8,Social,Commerce
Student 2750,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,87,85,90,98,87,84.0,85.7,91.0,97.0,84.1,97.0,Science,Medical
Student 2751,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,82,82,82,86,88,84.9,84.3,84.9,84.9,84.8,84.9,Tamil,BA
Student 2752,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,82,83,88,80,83,84.6,84.3,85.6,82.6,84.3,85.6,Maths,Engineering
Student 2753,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,80,84,88,86,86,84.1,84.3,83.2,84.7,83.2,84.7,Science,Medical
Student 2754,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,82,84,86,86,85,84.1,82.9,84.4,84.3,83.9,84.4,Maths,Engineering
Student 2755,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,82,80,88,84,83,85.0,83.5,83.8,84.6,85.5,85.5,Social,Commerce
Student 2756,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83,83,80,83,83,83.0,83.8,82.7,84.5,84.2,84.5,Science,Medical
Student 2757,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,81,80,80,83,85,82.7,84.7,83.7,84.5,84.0,84.7,English,Arts
Student 2758,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,87,86,82,83,81,83.7,83.3,84.8,83.1,83.0,84.8,Maths,Engineering
Student 2759,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,87,87,85,83,88,83.7,86.7,83.0,83.7,84.5,86.7,English,Arts
Student 2760,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,80,84,81,99,83,83.9,84.4,83.4,96.7,83.8,96.7,Science,Medical
Student 2761,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84,85,91,81,80,84.2,82.9,92.1,84.4,82.6,92.1,Maths,Engineering
Student 2762,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,82,83,82,88,84,84.4,83.6,83.5,82.8,84.0,84.4,Tamil,BA
Student 2763,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83,80,87,80,84,83.7,82.3,84.5,85.6,84.2,85.6,Science,Medical
Student 2764,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,88,87,81,84,88,83.5,86.1,84.5,84.1,83.1,86.1,English,Arts
Student 2765,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,88,88,85,88,86,85.1,82.8,85.0,84.2,83.4,85.1,Tamil,BA
Student 2766,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,86,81,88,83,87,84.9,83.7,83.6,84.4,85.5,85.5,Social,Commerce
Student 2767,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82,82,80,81,81,82.3,84.9,81.9,84.7,83.0,84.9,English,Arts
Student 2768,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,82,82,88,82,84,83.3,84.3,84.5,83.7,84.1,84.5,Maths,Engineering
Student 2769,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,84,88,88,88,80,83.4,83.4,83.0,84.0,83.2,84.0,Science,Medical
Student 2770,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,86,83,82,99,81,83.5,84.1,83.1,97.2,84.6,97.2,Science,Medical
Student 2771,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,88,84,85,87,84,84.2,84.9,83.4,83.8,84.7,84.9,English,Arts
Student 2772,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,87,81,90,82,80,84.1,83.6,91.5,84.7,82.4,91.5,Maths,Engineering
Student 2773,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84,81,88,80,83,84.6,84.8,83.9,82.8,84.7,84.8,English,Arts
Student 2774,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,85,82,87,86,86,84.1,83.7,84.5,85.5,84.2,85.5,Science,Medical
Student 2775,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,81,82,87,82,81,82.5,85.1,84.5,83.9,83.4,85.1,English,Arts
Student 2776,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,81,86,85,87,82,83.3,83.7,83.8,84.9,83.1,84.9,Science,Medical
Student 2777,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,81,87,80,82,84,83.7,85.0,84.8,83.6,83.8,85.0,English,Arts
Student 2778,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,85,86,81,85,85,83.6,84.1,84.4,83.1,83.8,84.4,Maths,Engineering
Student 2779,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,80,81,82,82,88,83.6,83.8,84.5,83.6,83.6,84.5,Maths,Engineering
Student 2780,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83,81,87,95,88,83.0,82.9,85.4,96.7,84.2,96.7,Science,Medical
Student 2781,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,82,84,82,88,84,84.2,84.4,84.6,83.7,84.6,84.6,Maths,Engineering
Student 2782,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84,82,80,82,88,84.1,84.2,83.3,82.3,83.3,84.2,English,Arts
Student 2783,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,84,86,90,81,82,83.2,84.0,91.1,84.9,83.9,91.1,Maths,Engineering
Student 2784,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,86,84,82,81,83,83.6,83.7,84.9,83.0,84.7,84.9,Maths,Engineering
Student 2785,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85,82,88,87,86,85.2,84.5,85.0,85.6,84.8,85.6,Science,Medical
Student 2786,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,83,86,81,88,83,84.6,85.1,84.4,83.5,83.3,85.1,English,Arts
Student 2787,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,82,81,88,83,84,84.0,84.3,85.1,82.8,83.4,85.1,Maths,Engineering
Student 2788,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,80,87,86,87,85,83.5,85.1,85.8,84.2,83.9,85.8,Maths,Engineering
Student 2789,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,84,86,80,81,83,83.8,84.6,84.5,82.6,83.7,84.6,English,Arts
Student 2790,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,85,86,86,97,82,83.3,84.1,83.8,96.7,84.3,96.7,Science,Medical
Student 2791,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,83,81,88,81,87,84.3,84.7,85.1,84.7,84.2,85.1,Maths,Engineering
Student 2792,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,87,87,82,83,87,84.7,84.4,84.0,83.9,84.2,84.7,Tamil,BA
Student 2793,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,81,81,87,83,82,83.2,84.1,84.5,84.4,85.7,85.7,Social,Commerce
Student 2794,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,83,84,93,84,85,84.9,85.1,91.2,85.0,83.5,91.2,Maths,Engineering
Student 2795,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,86,87,85,85,87,83.7,84.2,83.4,85.1,84.1,85.1,Science,Medical
Student 2796,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,80,83,87,81,87,82.4,84.2,84.3,83.4,83.6,84.3,Maths,Engineering
Student 2797,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,83,81,80,87,87,84.1,82.8,83.9,83.6,85.0,85.0,Social,Commerce
Student 2798,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,83,83,80,80,80,85.3,85.7,85.0,82.9,84.5,85.7,English,Arts
Student 2799,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,85,86,80,80,86,84.0,83.5,84.1,83.0,84.0,84.1,Maths,Engineering
Student 2800,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83,84,86,96,83,83.8,83.4,84.3,97.0,83.7,97.0,Science,Medical
Student 2801,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,84,80,82,87,83,85.2,83.0,83.6,84.0,85.3,85.3,Social,Commerce
Student 2802,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,87,84,82,83,83,85.9,85.1,84.2,85.2,83.2,85.9,Tamil,BA
Student 2803,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,80,85,82,82,87,83.0,82.0,85.0,83.8,85.8,85.8,Social,Commerce
Student 2804,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,84,88,80,83,88,83.1,84.6,83.6,83.6,84.7,84.7,Social,Commerce
Student 2805,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,80,87,90,81,86,83.4,86.3,90.7,84.6,83.3,90.7,Maths,Engineering
